48842,1270,40385
48807,1244,40446
48765,1226,40506
48738,1189,40570
48706,1179,40612
48678,1164,40655
48645,1151,40701
48610,1141,40746
48574,1135,40788
48545,1114,40838
48508,1104,40885
48477,1103,40917
48454,1082,40961
48420,1074,41003
48389,1072,41036
48374,1043,41080
48345,1041,41111
48315,1017,41165
48287,991,41219
48255,993,41249
48226,989,41282
48199,985,41313
48163,987,41347
48143,956,41398
48115,953,41429
48087,929,41481
48059,921,41517
48028,906,41563
47998,909,41590
47976,898,41623
47951,899,41647
47933,876,41688
47905,871,41721
47881,851,41765
