76126,813,13558
76096,820,13581
76060,818,13619
76027,819,13651
76001,808,13688
75965,816,13716
75934,815,13748
75895,820,13782
75862,821,13814
75839,806,13852
75805,813,13879
75769,818,13910
75741,803,13953
75709,796,13992
75675,805,14017
75634,804,14059
75599,804,14094
75572,801,14124
75540,797,14160
75503,799,14195
75476,800,14221
75435,809,14253
75408,805,14284
75371,816,14310
75336,819,14342
75291,830,14376
75256,836,14405
75229,827,14441
75192,830,14475
75169,808,14520
75128,825,14544
75095,812,14590
75071,797,14629
75042,779,14676
75007,787,14703
74979,780,14738
74947,774,14776
74922,768,14807
74899,750,14848
74873,736,14888
74832,747,14918
74797,748,14952
74768,741,14988
74744,725,15028
74718,720,15059
74696,715,15086
74667,715,15115
74641,712,15144
74621,708,15168
74599,707,15191
74565,709,15223
74537,712,15248
74501,717,15279
74473,715,15309
74444,719,15334
74417,711,15369
74386,717,15394
74366,703,15428
74335,696,15466
74311,683,15503
74289,669,15539
74265,659,15573
74236,666,15595
74213,659,15625
74180,668,15649
74149,673,15675
74127,672,15698
74103,665,15729
74069,671,15757
74055,664,15778
74037,653,15807
74009,648,15840
73990,649,15858
73969,653,15875
73947,654,15896
73927,657,15913
73905,654,15938
73870,654,15973
73853,639,16005
73829,637,16031
73806,637,16054
73779,647,16071
73757,641,16099
73743,625,16129
73724,624,16149
73702,624,16171
73677,621,16199
73659,617,16221
73641,604,16252
73616,595,16286
73592,593,16312
73567,598,16332
73540,598,16359
73520,596,16381
73507,587,16403
73479,589,16429
73460,575,16462
73429,579,16489
73411,574,16512
73398,559,16540
73375,570,16552
73356,561,16580
73334,557,16606
73310,568,16619
73290,568,16639
73276,564,16657
73256,563,16678
73229,564,16704
73209,558,16730
73192,553,16752
73168,552,16777
73149,535,16813
73127,536,16834
73109,529,16859
73089,522,16886
73074,521,16902
73054,513,16930
73039,514,16944
73018,513,16966
73000,510,16987
72980,506,17011
72967,483,17047
72950,474,17073
72928,476,17093
72912,476,17109
72897,478,17122
72873,483,17141
72854,478,17165
72837,474,17186
72826,465,17206
72810,467,17220
72795,465,17237
72772,476,17249
72754,470,17273
72741,458,17298
72721,459,17317
72702,467,17328
72686,458,17353
72663,458,17376
72651,451,17395
72629,450,17418
72616,446,17435
72600,450,17447
72581,451,17465
72565,451,17481
72545,453,17499
72529,450,17518
72517,454,17526
72497,458,17542
72478,462,17557
72457,471,17569
72436,471,17590
72426,462,17609
72404,464,17629
72394,454,17649
72379,448,17670
72357,457,17683
72338,451,17708
72321,445,17731
72306,444,17747
72287,441,17769
72274,436,17787
72261,433,17803
72248,423,17826
72233,422,17842
72219,424,17854
72193,435,17869
72185,420,17892
72176,405,17916
72166,399,17932
72155,393,17949
72134,399,17964
72117,399,17981
72101,397,17999
72085,394,18018
72069,387,18041
72056,384,18057
72041,383,18073
72024,384,18089
72011,373,18113
71996,376,18125
71981,377,18139
71966,377,18154
71954,375,18168
71940,375,18182
71928,374,18195
71917,372,18208
71905,364,18228
71886,372,18239
71871,378,18248
71858,376,18263
71841,372,18284
71824,373,18300
71812,364,18321
71796,373,18328
71779,379,18339
71760,379,18358
71745,378,18374
71735,372,18390
71721,374,18402
71715,363,18419
71701,361,18435
71692,363,18442
71678,362,18457
71669,360,18468
71656,365,18476
71642,358,18497
71624,370,18503
71616,371,18510
71602,370,18525
71588,364,18545
71582,357,18558
71565,361,18571
71559,356,18582
71549,352,18596
71530,352,18615
71517,347,18633
71505,347,18645
71488,349,18660
71475,346,18676
71459,344,18694
71444,345,18708
71425,352,18720
71409,356,18732
71391,362,18744
71377,361,18759
71362,363,18772
71354,354,18789
71343,341,18813
71333,337,18827
71315,339,18843
71302,341,18854
71283,346,18868
71271,351,18875
71257,350,18890
